state.x;czname;num_grants;cohort;age;male;female;expenditure_school;expenditures;test_score;income_pc;income_growth;universities_pc;graduation_rate;teacher_student_ratio;migration_inflow;migration_born;social_capital;china_imports;racial_segregation;gini;tax_rate;violence;children_onlyparent;divorce_share;manufacture_employment
Wisconsin;Oshkosh;0,001782252;1952,801199;50,995005;0,003056018;0,000505543;6,8801827;2261,712;4,955036;38576,42;-0,005698;0,010916;0,076402;17,127809;0,015950121;0,0246883;1,2280883;1,100565;0,092149;0,30535;0,0232083;0;0,1489183;0,0848283;0,2776709
Wisconsin;Rhinelander;0,000179254;1953,31643;50,56795132;;;7,8274701;2511,64;2,187065;37114,96;0,0198798;0,0147421;-0,1533062;16,07226;0,019326876;0,0149489;1,9278727;0,4154736;0,197612;0,40346;0,038219;0;0,1842105;0,1027385;0,1070021
Wisconsin;Rice Lake;0,000316113;1952,871872;50,93693694;;;7,3586856;2679,167;6,642386;33974,12;0,0051157;0,0324177;0,0736077;15,743721;0,014328629;0,0129757;1,5421291;0,7622736;0,1852208;0,40742;0,0282606;0;0,1780699;0,097101;0,2235228
Wisconsin;Shawano;0,000240121;1954,694681;49,25638298;;;7,0747193;2474,815;2,282493;33696,27;0,0014621;0,0303186;-0,1708119;15,437191;0,01884304;0,0116435;0,65029158;0,605379;0,3822947;0,34836;0,021445;0;0,1841473;0,0880909;0,2110556
Wisconsin;Sheboygan;0,001165739;1952,801199;50,995005;;;6,6121815;2599,876;6,403842;39237,82;-0,0077452;0,0153427;-0,0227875;17,061585;0,013506672;0,0346032;1,5826977;1,474415;0,1190754;0,29061;0,0223849;0;0,150107;0,0812908;0,3689988
Wisconsin;Wausau;0,000278613;1952,801199;50,995005;0,000509294;4,45019E-05;7,1029961;2411,395;4,855604;36499,36;-0,001405;0,0081061;0,1064329;16,456178;0,01212131;0,0241198;1,0484085;0,9554757;0,0984122;0,32785;0,0233057;0;0,1453944;0,080709;0,2367407
Wyoming;Casper;0,000256638;1954,035417;49,84895833;;;6,4575023;2999,53;-0,2144212;34839,75;0,0131732;0,0127251;-0,1473217;17,021375;0,021963479;0,0180812;0,54232275;0,4480085;0,0253401;0,43023;0,0207405;0,0014252;0,2211492;0,1319776;0,0550845
Wyoming;Cheyenne;0,0002885;1953,291075;50,56795132;;;5,8227662;3061,019;2,301134;34424,96;0,012164;0,0104684;-0,2484379;16,403808;0,027521303;0,0263422;0,87606248;0,2839498;0,0640156;0,36577;0,017174;0,0011515;0,1988968;0,1252726;0,0554673
Wyoming;Cody;0,000262243;1957,309776;46,70553592;;;7,0408763;3674,896;14,80878;32675,27;0,0192028;0,0268478;-0,0862897;16,340514;0,01073912;0,0189363;-0,02582774;0,2336922;0,0212775;0,35435;0,030778;0,0008591;0,1534698;0,1055565;0,0561201
Wyoming;Gillette;0,000151198;1959,563871;44,48774194;;;7,141513;4314,919;5,88294;34452,02;0,0197703;;;14,535463;0,017867572;0,014403;-0,92643508;0,0227683;0,0207833;0,29542;0,0619123;0,0016224;0,1518394;0,0981046;0,0330082
Wyoming;Jackson;0,001477919;1961,944035;42,44477172;;;5,8763471;4620,492;-31,83673;53838,13;-0,0273114;;;17,649692;0,015298969;0,0679074;2,389419;0,100024;0,0267702;0,71064;0,0384308;0,0019381;0,132996;0,1047272;0,0210404
Wyoming;Laramie;0,001374852;1962,611446;41,42319277;;;6,2622819;2984,538;9,725445;26024,1;0,0185934;0,0595398;0,2197811;14,518802;0,028340925;0,0375201;0,66631014;0,4026767;0,0356612;0,45726;0,0145907;0,0006549;0,2033898;0,0874083;0,0410348
Wyoming;Rawlins;0,000114271;1955,484211;46,37894737;;;7,1819197;3351,101;-5,207753;31828,03;0,0192427;;;13,714432;0,018479442;0,0287017;-0,64592831;0,0234152;0,066246;0,26924;0,046421;0,0030053;0,1916798;0,1225771;0,0661191
Wyoming;Riverton;0,000322399;1958,068627;45,88480392;;;8,7546741;2643,337;-2,510273;30954,44;0,0155956;0,0279298;-0,0318387;14,561382;0,013601832;0,0084907;-0,08965189;2,155762;0,2262623;0,43464;0,0212472;0,000782;0,2159377;0,1268151;0,0303389
Wyoming;Rock Springs;0,000354861;1954,919441;49,01933405;;;7,3068531;4123,225;1,941864;33999,21;0,0156234;0,012387;0,1249236;16,144303;0,018047814;0,0233889;-0,6663497;0,2733438;0,0424209;0,26424;0,0533033;0,0012015;0,1501259;0,1104919;0,0722669
Wyoming;Sheridan;0,000250529;1957,367178;46,69067296;;;6,8802509;2865,096;1,81901;32114,45;0,0060523;0,0431909;-0,163791;15,462548;0,015354382;0,0129363;1,1380312;0,0253323;0,4210758;0,50132;0,0241249;0,0006479;0,2035874;0,1211376;0,0276719
Wyoming;Torrington;0,000137403;1955,010471;49,03141361;;;6,9343835;3130,52;8,822731;31965,72;0,0076351;0,0468494;-0,0192411;12,563321;0,011852893;0,0173747;0,93549208;0,0657447;0,0252124;0,32432;0,0199962;0,0006559;0,1630094;0,1050374;0,0388955
Wyoming;Worland;0,000217708;1956,226415;46,79245283;;;6,1485495;2810,26;7,027999;34375,06;0,0225532;;;15,818476;0,010173867;0,0201699;1,6240747;-0,0026537;0,046737;0,37629;0,0281697;0,0028851;0,1565814;0,1088828;0,0588422
